"Neutral","priyapatel28 FriendsReunion1 Wish we were all there FriendsFamily httptcoogt0bFxruo I NEED TO GO ASAP LIKE FR FR😍😭😍😭😍"
"Neutral","RT 500Jcash I know that wasnt young thug son 😂 imma stop fw him if it is"
"Neutral","uhanderson and Im still waiting for an answer on how going to games results in me being a PE teacher Id really like to hear☺️"
"Neutral","🌚🌝🌚🌝

hi Luke Hemmings from 5SOS

Im not trying to impress you but

IM BATMAN 

pls follow me 😩 ilysm 
Luke5SOS 
🌚🌝🌚🌝
x2475"
"Negative","Suppose I better start the maths homework 😐"
"Neutral","RT WorldStarDaily Niggas deleting their babies first steps for ios 8 😂"
"Negative","RT MgaPatama Elementary
👫👬👭👫👬👭

Highschool
👫👬👭👫

College
👫👬

After College
🚶"
"Neutral","shittamirwin hey can you please RTFAV this💕→ httpstco7KusfaXPiD amp tweet TatiForItalianUGirl to blumsteinmike amp CPasalodos  ty❤"
"Negative","4everDriah lol it be over  relationships turn ya phone to a iPod  aint no communication but with tht one prison 😂😂😂"
"Positive","Grumpy5sos HAPPY BIRTHDAY BEAUTIFUL 💕💕"
"Positive","Hello 😊"
"Neutral","New icon ✌🔫🔫👌 HustlerNgPinas httptcoljWquviBDu"
"Positive","aileenmrls Thank you Aileen 😊"
"Neutral","RT Kat1sss Listen tobaby name antparker29 httptcozHbXShVreC sponsored by indienationapp  ♩❗️"
"Neutral","RT SteveStfler Niggas deleting their babies first steps for ios 8 😂"
"Positive","Camerrronn look at SteezyCapital face 😂😂😂"
"Neutral","RT TayySetTrends CompletelyDee 13 Do you wanna text me  😂 🆒🆒"
"Negative","Sucks when you know you could of catch that one ball that depend how the game would of went 😒"
"Neutral","TweetingVine LMAO so relatable httpstcoxba3zfp6dg 👏👏👏"
"Neutral","RT hismilefly 👉 NashvsHayes 👈 
👉 NashvsHayes 👈
👉 NashvsHayes 👈
 Nashgrier  httptcoIc4C3WJNd1 FOLLOW ME AND cutenessfly AND fly…"
"Positive","YOU ARE SO HOT👅💦💦"
"Neutral","leai You Aint going find nobody realer and by your side like me 💯💪"
"Positive","rorocega thanks for the support ro Ill make sure to include you in my speech 😊"
"Positive","Distracting my 8 year old cousin from her homework to take a selfie 📝 great big cuz"
"Positive","RT ThuggistKeddz MandiiMcFlyy ThuggistKeddz i feel important  lol soon app yuh have medz fi yuhAlways have medz 😂😂😂😂 amp hurry up "
"Negative","Riclufc7 was gone but someone I know borrowed it and still has it I forgot 😔"
"Positive","imdylandauzat CrawfordCollins LOOK❤️❤️❤️ httptcobWBHjuGW70"
"Positive","niallofficial Hi  I know you love to make people smile and to make someone smile then please FOLLOW me Love you😋 x682"
"Negative","omorosana 😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳Wow How fucking gay is that "
"Negative","😪FloW LolHarrykod92 Marketing is such a bitchy job ampamp pensions makes it worse"
"Negative","RT tahuxtable please stop with these fake nudes 😂😂✋"
"Positive","Ashton Irwin 5SOS 💙
You mean everything to me💚
Youre the cutest human Ive ever seen💜
Thank for everything♡
ILYSM💙 88503"
"Positive","itzSMD wlh am haffines more😂😂 the team we want is the one going on"
"Negative","RT NuhJudgeMeh 😭😭OkSeen Your mother pussy big like the house dem ova Crosbies  RT waarren lmao Antigua small like the house dem …"
"Positive","TinaNguyen 💁 thats right"
"Positive","Fjh branuhh I love you so much more 😩😘"
"Positive","Just had a shout out from capital Claim to fameeeee 😂😂"
"Negative","i left my earphones at work 😩 I cant go to school with out them  fuck em im bout to go get em "
"Neutral","If You got Street Smarts amp Educational Smarts You a Fucking Problem On Earth amp Your Most likely To Succeed 👏👏💪"
"Positive","RT AlstonLeeeee Best team 👌FaMeSEA imkeeem KhaleefIrfan itsMxrcus httptcouJeBGqew46"
"Negative","topIess omfg 🌚"
"Neutral","RT GirIsWant ON POINT 😩👏 httptcoriXMUWZUwF"
"Positive","KISSFMPhoenix 5SOSatKISSPHX please Ive never wanted anything more ❤️5sos httptcolfblQJ4sDB"
"Positive","Rains 😍
HeavyRains Rains Amazing Nature Naturelover PhototagNature Pune Puneinstagrammers… httptconir3uTaLVL"
"Positive","JervyDLR I Love You Jerbengggg  gt  ♥ ☺☺"
"Positive","Chilling👌😎"
"Positive","RT robinmarie369 Caroline050697 LETS JUST TAKE A MOMENT😍😍😍😍😍 httptcoF4YnfJoBHp"
"Positive","RT GirIsWant 11 years ago today started the best TV show ever One Tree Hill 😍😭 httptcotFlCf1ti1d"
"Negative","RT BritneyDortiz Lets get drunk and tell each other everything were too afraid to say sober 🍻"
"Neutral","Satan If she reminds you of the Devil shes a keeper ffscliffxrds 😉"
"Positive","RT JennaMarbles Today is my birthday 🎂🎉😊

Its also gwatsky birthday too happy birthday"
"Positive","HisSilviaBieber He just playing tennis not even trying but he looks so perfect 😍😍😍 EMABiggestFansJustinBieber httptcoCrvnPRwKW2"
"Positive","RT GotWomanCrush JLO still has it 🙏 httptcolZgqSQSJLe"
"Negative","RT Nekkohbk alfyeezus Kevin Hart went OFF 😂😂 httptcoTxcIJztlMv LMFAO"
"Positive","TheyLovinTaaa goodnight 🌚🙌"
"Neutral","LadyNuvo5 username👀"
"Neutral","Did you wrong use to be my shit 👏😩"
"Neutral","JaiBrooks1 I FOLLOWED ShopDirtyPig ITS YOUR TURN TO FOLLOW ME BABE♥ JE TAIME💋 133"
"Positive","Trezzy I believe it l😂😂😂 that mean you was working hard😂😂😂"
"Neutral","😂😂😂 if only your dad had a Twitter"
"Negative","RT CiaraBrazon shorddie i miss you😩💕"
"Neutral","RT DjCageUk Time To Hit Up Couple Local Artist n Let Them No About This Radio Cypher Taking Place October 👌"
"Positive","georgiaella1 happy birthday george💗💗 cant wait for you to drive me everywhere😏have a sick day love you loads😘🎉💘 httptcofuT95xCYeA"
"Positive","RT krisfadeley 2FabFadeley krisfadeley I love you ❤️ I love you too"
"Negative","ladygaga Nutellandro you aint kidding im in there somewhere I cant even get to my own show 😭 lmaoo"
"Neutral","I feel like if I miss one day of highschool I miss everything 😰😒"
"Negative","OhMyLolzie Yeah 😔 Especially as I have to go to school when shes here 😫"
"Positive","MegsDeAngelis I love you 💖"
"Neutral","RT SirLovaboy 😂dont get in troubleASJMR SirLovaboy nigga jaz is every girls dream girl right now lmfao only from 3am til sunri…"
"Neutral","RT MarzetteAOB God gt My worries🙏
God gt My regrets🙏
God gt My failures🙏
God gt My goals
God gt My fears🙏
God gt My problems🙏
God gt My everythi…"
"Positive","RT EcheMadubuike Rt If God Ever Helped You😇🙏🙌 httptco3FfbHFY1j7"
"Negative","trapvisions I wont ever be someones second option  fuck that 👏👏"
"Positive","RT IraisN lauranayelic thanks beautiful ❤️😍"
"Positive","I aint worried bout nothing NOP😎"
"Positive","HAPPY BIRTHDAY I LOVE YOU PRETTIEST GIRL I KNOW❤️❤️❤️ tayakennedy4"
"Positive","RT iRideFacesss I Dont Care If A Girl Looks Better Than Me Or Have More Than Me I Will Never Be Threaten By Her 😊😌😔😏👌"
"Positive","fredpxrry hahaha shell be getting married at my place which is her house too 😌😂"
"Neutral","iDropTheJewelz ik wat percent yo phone on 😏"
"Negative","I dont think he knows that post was about him and he liked it 😂 fucking idiot shouldve treated her right"
"Negative","youre so annoying 😂😂 that be me RT FIirtations couples when they first get together vs a year later 😂😂😂 httpstco8xGicbqTYF"
"Neutral","YoGabssss aw why 😫"
"Positive","kevespina Im fabulous 💁duhh😘😜"
"Positive","Yall can have these bum niggas back 😘"
"Negative","Im also the only guy in the class so needless to say my confidence is in the shitter right now 👍"
"Neutral","phone not gone b here 4 my bday😓"
"Neutral","Lol this man seriously just stopped me from walking out of target from the entrance 😂😂"
"Positive","Phone with my future wifey😏❤️💍 AndyyMedinaa"
"Neutral","Should step out to 15  
Aint nowhere I can get a shirt for the night from tho  😕"
"Negative","Got to stay high all the time to keep you off my mind 🎧"
"Neutral","RT hmetwnbae FabulouslyZiall please please watch and follow  hometownoffic new cover of fireproof ❤️ httptcoOrN881vE3G"
"Neutral","shit dont feel the same man 😏"
"Negative","FrazerMcglone cant quote it anymore 😂😂"
"Neutral","RT MAVSSTANDSTRONG So to all the parents telling SV what respect is  Kneel down for us we would do it for you 👌💙"
"Positive","RT ashleyveachh Sweetest goodnight text award goes to me 😂 yourgirlmadie"
"Neutral","CONNOR CONNORFRANTA 
🍕🍔🍞☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕
☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕
☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕☕"
"Negative","I wish homecoming was more fun because I just wanna dance😭"
"Positive","8 am class got cancelled 🙌"
"Neutral","RT Sp4zie ♥ Stream GIVEAWAY  RT amp Follow to enter  httptcoCRNbA2ehTt  Arcade Hecarim for ERRRBODY  LeagueOfLegends"
"Negative","And I like it that way gives me less time to think about stuff I shouldnt be thinking about😏😏"
"Negative","I hate to think about the future 😔"
"Positive","badmansean hi Sean 
Im so proud of u boys 
and I love the song so much 💘ROOM94DirtyDancingToday  
x12"
"Positive","CongratulationsOn6MillionZoe 6 million is huge Im proud of you Zoe Soon it will be 7 million and we will be taking over the world✌️☺️"
"Positive","💜💁  oh man 😍"
"Negative","I bet mat thinking nasty and I wasnt even talking about that 😒😩😂"
"Negative","Groovychill well duh cause you stay tweeting about me 💅😂"
"Positive","RT cutepolish NEW VIDEO Learn how to create a stunning dotticure 💅✨ Sephora cutepolish fomulax httptcozOVgUtMIbf httptcol…"
"Positive","Have a blessed Friday everyone❤️"
"Neutral","lang drama kading the notebook 😅"
"Negative","Cause me and her daddy just alike mean with a attitude and a smart mouth 😠😂"
"Positive","tminus 1 hour until the best time of year FALL🍂💛🎃☕️🍁🌰👢"
"Neutral","Photo ✨Consistency is key Keep it real 🌟💕 quote quotes comment tweetgram quoteoftheday life httptcobWyJmnWYuX"
"Positive","AlfieWC I thought you wanted to take scotland by storm and be the queen and king😉"
"Neutral","RT WorldStarFunny When u finally meet the nigga who been commenting 😍😘👅💦 on your girls pictures httptcoiZpYqfNIdn"
"Positive","NiallOfficial PROVE THAT I AM WRONG PROVE THAT WILL NOT BE JUST A DREAM PROVE TO METHAT  YOU KNOW THAT I EXISTIS IMPORTANTILY XX ♥479"
"Neutral","crystal22759 Itd be so chill ☀️🌞"
"Negative","Im just in constant pain and Im so done with it 😤"
"Positive","ChloeChloeb561 PointlessBlog oh shit😁 okay thank you if I give you my number can you text me and keep me updated on the line please xx"
"Positive","RT MesutOzil1088 today exactly one year ago  😊 Arsenal Gunners"
"Neutral","🎀🍭🔪🎀🍭🔪🎀🍭

ConnorFranta 
 
ThirstyForAConnorFollow 
ThirstyForAConnorFollow 

PLEASE FOLLOW ME❤️ I LOVE YOU  SO MUCH💞

🎀🍭🔪🎀🍭🔪🎀🍭 76"
"Negative","I need God to watch over me amp my family right now 😓"
"Negative","Can somebody give me something to draw lol 😩"
"Neutral","RT EatCIean Fav if you love strawberries 🍓 httptcojOMURtVaR2"
"Positive","love yah EXO😀❤️💚💜💛💙👍 httptcoo0UB64s2jx"
"Negative","I just want to go back to 03 😞👎"
"Positive","I hope everyone had a good first day of Fall 👻☕️🎃🍃"
"Negative","sexybitchaye Otp in her feelings 😂😂😂😩"
"Negative","Does bae want to stop being busy and text me because that would make a lot of things great😪😏💁"
"Neutral","😎👋👀 have we met You look hella familiar "
"Positive","but im dead having mad fun alone 😂"
"Negative","omg going to be late😩 gonna have to run to esplanade so i wont be late😭😭"
"Positive","suset let me find out my baby momma Yatted 😍😍😘"
"Negative","Feeling too many things at oncenot cool😩😊😎😵😚😓"
"Neutral","RT Kat1sss This poor girl thought she was having the time of her life and then BOOM Hope shes ok  httptco5zcAlHZ7rf ❗️"
"Neutral","ChandersonLover Darrenismyjoy ZuCcA probabile 😂😂😂"
"Positive","thank you for always 
making me smile 
you are my hero
a follow from you
would complete my life
please sunshine💖
camerondallas x121"
"Neutral","RT HoopMixOnly Kyrie Irvings handles 😳 
httptcoGClWybCObD"
"Positive","RT NataliaaJanaee PrettyBoyReef coiana thanks 😛😘  El you a hater✋"
"Neutral","RT Drrake I really wanna do this 👌 httptcoG6XfN4fM4U"
"Positive","So excited for kendricks new album 😩👏"
"Positive","RT Nashgrier nashswbu But if youre ever sad just remember that Nash loves you Thats what I do Nashgrier love you 😚"
"Positive","hope my boy andrewarguello good after that accident 🙏"
"Positive","RT Ashton5SOS CapitalOfficial thanks for playing the song guys 👍👽 x"
"Neutral","🌸💕Knock knock
Whos there
Press
Press who
Press that follow button and make it blue

This wasnt funny lol but ily bby zaynmalik 🌸💕
x6725"
"Positive","iHaveNoSleep hell yeah we are 😎😏"
"Positive","BamComeToNewcastle BarsAndMelody please come to newcastle😭 u will ignore this but its worth a try😭59"
"Neutral","RT RealLiamPayne Lol at my hand it looks so funny  This is my strong hand aha 🙈👎"
"Positive","RT Sexualgif can we all just take a second 😍😏 httptcoCTQkkOXorF"
"Positive","Yeng and Charice sa ASAPOFFICIAL 😊 AsapGameOn"
"Positive","Going outside again like i do everyday be back in maybe a couple hours 😝💕 httptco9k40UFvfds"
"Positive","Happy anniv chibi  ♥♥♥ iswarahapsarii SalsblaRS novalitadias RismTirtir dwiiips httptcojjXhSAFmum"
"Negative","Man sometimes life just has ah nigga feeling mad amp confused 👿"
"Neutral","mightyespinosa lmao okay ☺️☺️☺️👍👍 keep me updated next time you go  I want to see how it goes 😊😊😊😊😊😊😊"
"Positive","Get tatted with me so i know its real 💉"
"Neutral","XoxoJuliii suppose to go to McDonalds and then to the marching band after party 😁"
"Neutral","En route to the Capital🎡🇬🇧"
"Neutral","AlexConstancio tell them to get off their ass and stop being lazy and go with you 😂"
"Positive","justinbieber get well soon ❤"
"Positive","mixmusic07 God is really amazing Wont he do it  👯👯"
"Neutral","I follow someone then you got about 2 hours before i unfollow you to follow me back 👌😂"
"Positive","thas future bae 💁👌 lol"
"Neutral","RT TheMattEspinosa Snapchat 🙈"
"Negative","iTuneYouJig thats like saying you hate TacoBell but love hard tacos 😂"
"Neutral","RT hefollowz FollowSpreeByRtsChallenge I NOMINATE john sammy shots TO TELL justinbieber TO DO THIS CHALLENGE 😎 EMABiggestFansJustin…"
"Negative","😭😭 the disrespect RT kuddib Bitches payin 300 for weave whilt they nigga fucking bitches wit 10 ponytails🐸☕️"
"Positive","xoreoo awwww I love you sis 😘😘💋"
"Positive","I love when she cant tell me no hahaha damn right spoiled 😁😇"
"Negative","RT Itsonlyreal FSU is still going to win so whats everyone so excited about again 🍹"
"Positive","Good Guy© httptcoXKRU4ncysn"
"Negative","I fucks w Wiz 💯👌"
"Neutral","RT peddoc63 Better check that perscription👓RTAlecsky1 1RonnieD LodiSilverado rkobet ritzyjewels MaydnUSA MikeBeacham httpt…"
"Positive","RT ShanNowakowski KayMohammmed love you and George 💕💕💕"
"Positive","💋
🎮
🌼
✖️ Michael Clifford
💋
🎮
🌼
✖️  From 5SOS
💋
🎮 Michael5SOS 
🌼
❤️ My ☀️
💋
🎮
🌼
✖️ Spot the difference😜
💋
🎮
🌼5215 httptcosDriArfM9r"
"Positive","RT travocantdie TrillAssChick If I got it  everybody w me got it 💯"
"Positive","1061 is the station to blast on the radio while driving 😈😈😈😈"
"Neutral","Nashgrier 
can you please follow me 
it would make me so happy
😘😘10"
